Excluded due to y_range or header_y_range: {'content': 'Eight Hours Bill.', 'polygon': [3.8167, 0.6835, 4.87, 0.6768, 4.87, 0.8201, 3.8167, 0.8268], 'spans': [{'offset': 99772, 'length': 17}]}
Excluded due to y_range or header_y_range: {'content': '315', 'polygon': [5.3, 0.6835, 5.52, 0.6868, 5.5167, 0.8068, 5.2933, 0.8068], 'spans': [{'offset': 99768, 'length': 3}]}
Excluded due to y_range or header_y_range: {'content': 'Original from', 'polygon': [4.3633, 9.4716, 4.87, 9.4716, 4.87, 9.565, 4.3633, 9.5683], 'spans': [{'offset': 99975, 'length': 13}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA', 'polygon': [3.9367, 9.585, 5.3, 9.5816, 5.3, 9.6817, 3.9367, 9.685], 'spans': [{'offset': 99989, 'length': 24}]}
Excluded due to y_range or header_y_range: {'content': '[HOUSE.]', 'polygon': [3.0505, 0.6668, 3.694, 0.6635, 3.694, 0.8102, 3.0505, 0.8102], 'spans': [{'offset': 100088, 'length': 8}]}
Excluded due to y_range or header_y_range: {'content': 'Eight Hours Bill.', 'polygon': [1.5669, 0.6702, 2.5971, 0.6668, 2.5971, 0.8002, 1.5669, 0.8102], 'spans': [{'offset': 100070, 'length': 17}]}
Excluded due to y_range or header_y_range: {'content': '316', 'polygon': [0.9568, 0.6735, 1.1669, 0.6735, 1.1635, 0.7835, 0.9568, 0.7835], 'spans': [{'offset': 100066, 'length': 3}]}
Excluded due to y_range or header_y_range: {'content': 'am not a lawyer, I venture to say I could draft', 'polygon': [0.9435, 0.9736, 3.3239, 0.9669, 3.3239, 1.0769, 0.9435, 1.0836], 'spans': [{'offset': 100124, 'length': 47}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT', 'polygon': [0.0233, 9.5722, 0.02, 7.6651, 0.1134, 7.6651, 0.12, 9.5722], 'spans': [{'offset': 106515, 'length': 33}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CCO) /', 'polygon': [0.1334, 9.5755, 0.1334, 7.7918, 0.23, 7.7918, 0.23, 9.5755], 'spans': [{'offset': 106549, 'length': 29}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.4203, 9.4522, 2.1504, 9.4655, 2.1471, 9.6922, 1.4203, 9.6855], 'spans': [{'offset': 106377, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9568, 9.5422, 1.4303, 9.5422, 1.4303, 9.6389, 0.9568, 9.6355], 'spans': [{'offset': 106364, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': 'Eight Hours Bill.', 'polygon': [3.9607, 0.6635, 4.9876, 0.6635, 4.9876, 0.8035, 3.9607, 0.8102], 'spans': [{'offset': 100097, 'length': 17}]}
Excluded due to y_range or header_y_range: {'content': '[JULY 11', 'polygon': [5.2576, 0.6702, 5.781, 0.6668, 5.781, 0.8102, 5.2576, 0.8169], 'spans': [{'offset': 100115, 'length': 8}]}
Excluded due to y_range or header_y_range: {'content': 'The same story is told over and over again,', 'polygon': [3.3873, 0.9702, 5.7944, 0.9736, 5.7944, 1.0869, 3.3873, 1.0769], 'spans': [{'offset': 103226, 'length': 43}]}
Excluded due to y_range or header_y_range: {'content': 'Original from', 'polygon': [4.3841, 9.4888, 4.8909, 9.4888, 4.8909, 9.5789, 4.3841, 9.5789], 'spans': [{'offset': 106384, 'length': 13}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA', 'polygon': [3.9507, 9.5922, 5.3176, 9.5922, 5.3176, 9.6989, 3.9507, 9.6989], 'spans': [{'offset': 106398, 'length': 24}]}
Excluded due to y_range or header_y_range: {'content': 'Eight Hours Bill.', 'polygon': [1.3201, 0.6835, 2.3635, 0.6835, 2.3635, 0.8202, 1.3201, 0.8269], 'spans': [{'offset': 107182, 'length': 17}]}
Excluded due to y_range or header_y_range: {'content': '[HOUSE.]', 'polygon': [2.6936, 0.6935, 3.3403, 0.6935, 3.3403, 0.8402, 2.6936, 0.8369], 'spans': [{'offset': 107200, 'length': 8}]}
Excluded due to y_range or header_y_range: {'content': '1901.]', 'polygon': [0.6367, 0.6968, 0.9801, 0.7002, 0.9801, 0.8302, 0.6367, 0.8335], 'spans': [{'offset': 107175, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.13, 9.5755, 0.1333, 5.2812, 0.2334, 5.2812, 0.23, 9.5755], 'spans': [{'offset': 110438, 'length': 74}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT /', 'polygon': [0.0133, 9.5822, 0.0133, 7.4717, 0.1233, 7.4717, 0.1267, 9.5822], 'spans': [{'offset': 110513, 'length': 35}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.4135, 9.4588, 2.1135, 9.4588, 2.1102, 9.6889, 1.4101, 9.6789], 'spans': [{'offset': 110392, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9401, 9.5422, 1.3901, 9.5422, 1.3901, 9.6389, 0.9401, 9.6355], 'spans': [{'offset': 110379, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': 'Eight Hours Bill.', 'polygon': [3.7403, 0.6868, 4.7771, 0.6868, 4.7771, 0.8235, 3.7403, 0.8302], 'spans': [{'offset': 107209, 'length': 17}]}
Excluded due to y_range or header_y_range: {'content': '317', 'polygon': [5.2238, 0.7002, 5.4305, 0.7002, 5.4305, 0.8102, 5.2205, 0.8069], 'spans': [{'offset': 107227, 'length': 3}]}
Excluded due to y_range or header_y_range: {'content': 'Original from', 'polygon': [4.3171, 9.4888, 4.8204, 9.4888, 4.8204, 9.5789, 4.3171, 9.5822], 'spans': [{'offset': 110399, 'length': 13}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA', 'polygon': [3.8837, 9.5922, 5.2338, 9.5922, 5.2338, 9.6955, 3.8837, 9.6989], 'spans': [{'offset': 110413, 'length': 24}]}
Excluded due to y_range or header_y_range: {'content': '[HOUSE.]', 'polygon': [2.9808, 0.6367, 3.631, 0.6334, 3.631, 0.7834, 2.9808, 0.7834], 'spans': [{'offset': 113889, 'length': 8}]}
Excluded due to y_range or header_y_range: {'content': 'Eight Hours Bill.', 'polygon': [1.5071, 0.6401, 2.5507, 0.6367, 2.5507, 0.7734, 1.5071, 0.7834], 'spans': [{'offset': 113871, 'length': 17}]}
Excluded due to y_range or header_y_range: {'content': '318', 'polygon': [0.8869, 0.6434, 1.117, 0.6434, 1.1136, 0.7634, 0.8869, 0.7634], 'spans': [{'offset': 113867, 'length': 3}]}
Excluded due to y_range or header_y_range: {'content': 'suspend work for a week, which means keeping', 'polygon': [0.8902, 0.9434, 3.2776, 0.9434, 3.2776, 1.0601, 0.8902, 1.0601], 'spans': [{'offset': 113925, 'length': 44}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.13, 9.5478, 0.1334, 5.2339, 0.2367, 5.2339, 0.2334, 9.5478], 'spans': [{'offset': 120282, 'length': 74}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT /', 'polygon': [0.02, 9.5444, 0.02, 7.4375, 0.1167, 7.4375, 0.1167, 9.5444], 'spans': [{'offset': 120357, 'length': 35}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.4137, 9.4311, 2.1206, 9.4311, 2.1172, 9.6611, 1.4137, 9.6544], 'spans': [{'offset': 120406, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9369, 9.5111, 1.397, 9.5144, 1.3937, 9.6078, 0.9369, 9.6044], 'spans': [{'offset': 120393, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': 'Eight Hours Bill.', 'polygon': [3.8911, 0.6334, 4.968, 0.6267, 4.9714, 0.7701, 3.8911, 0.7801], 'spans': [{'offset': 113898, 'length': 17}]}
Excluded due to y_range or header_y_range: {'content': '[JULY 11', 'polygon': [5.2081, 0.6401, 5.7249, 0.6367, 5.7249, 0.7768, 5.2081, 0.7768], 'spans': [{'offset': 113916, 'length': 8}]}
Excluded due to y_range or header_y_range: {'content': 'finding fault with the manner in which the Bill', 'polygon': [3.3442, 0.9368, 5.7349, 0.9368, 5.7349, 1.0468, 3.3442, 1.0535], 'spans': [{'offset': 117114, 'length': 47}]}
Excluded due to y_range or header_y_range: {'content': 'Original from', 'polygon': [4.3345, 9.4611, 4.838, 9.4611, 4.838, 9.5511, 4.3345, 9.5544], 'spans': [{'offset': 120413, 'length': 13}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA', 'polygon': [3.9044, 9.5644, 5.2548, 9.5611, 5.2548, 9.6678, 3.9044, 9.6711], 'spans': [{'offset': 120427, 'length': 24}]}
Excluded due to y_range or header_y_range: {'content': '[HOUSE.]', 'polygon': [2.7713, 0.6768, 3.4115, 0.6801, 3.4115, 0.8268, 2.7713, 0.8235], 'spans': [{'offset': 120952, 'length': 8}]}
Excluded due to y_range or header_y_range: {'content': 'Eight Hours Bill.', 'polygon': [1.394, 0.6835, 2.4378, 0.6801, 2.4378, 0.8201, 1.394, 0.8268], 'spans': [{'offset': 120934, 'length': 17}]}
Excluded due to y_range or header_y_range: {'content': '1901.3', 'polygon': [0.6703, 0.6868, 1.0338, 0.6868, 1.0338, 0.8201, 0.6636, 0.8168], 'spans': [{'offset': 120961, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.1334, 9.5683, 0.1367, 5.2209, 0.2368, 5.2209, 0.2334, 9.5683], 'spans': [{'offset': 127164, 'length': 74}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT /', 'polygon': [0.02, 9.5583, 0.02, 7.4346, 0.1201, 7.4346, 0.1201, 9.5583], 'spans': [{'offset': 127239, 'length': 35}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.4273, 9.4416, 2.131, 9.4416, 2.131, 9.675, 1.4273, 9.6717], 'spans': [{'offset': 127067, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9471, 9.525, 1.404, 9.5283, 1.404, 9.6216, 0.9471, 9.6216], 'spans': [{'offset': 127054, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': 'Eight Hours Bill.', 'polygon': [3.8217, 0.6835, 4.8655, 0.6835, 4.8655, 0.8201, 3.8217, 0.8268], 'spans': [{'offset': 120916, 'length': 17}]}
Excluded due to y_range or header_y_range: {'content': '319', 'polygon': [5.2957, 0.6835, 5.5025, 0.6868, 5.4991, 0.8068, 5.2924, 0.8068], 'spans': [{'offset': 127113, 'length': 3}]}
Excluded due to y_range or header_y_range: {'content': 'Original from', 'polygon': [4.352, 9.4716, 4.8589, 9.4716, 4.8589, 9.565, 4.352, 9.565], 'spans': [{'offset': 127074, 'length': 13}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA', 'polygon': [3.9251, 9.575, 5.2857, 9.575, 5.2857, 9.685, 3.9251, 9.685], 'spans': [{'offset': 127088, 'length': 24}]}
Excluded due to y_range or header_y_range: {'content': '[HOUSE.]', 'polygon': [3.02, 0.6601, 3.6733, 0.6568, 3.6767, 0.8035, 3.02, 0.8068], 'spans': [{'offset': 127579, 'length': 8}]}
Excluded due to y_range or header_y_range: {'content': 'Eight Hours Bill.', 'polygon': [1.52, 0.6601, 2.5733, 0.6601, 2.5733, 0.8001, 1.52, 0.8035], 'spans': [{'offset': 127561, 'length': 17}]}
Excluded due to y_range or header_y_range: {'content': '320', 'polygon': [0.9133, 0.6634, 1.1367, 0.6668, 1.1333, 0.7835, 0.91, 0.7835], 'spans': [{'offset': 127557, 'length': 3}]}
Excluded due to y_range or header_y_range: {'content': 'that was injurious to my district, and it has', 'polygon': [0.9233, 0.9635, 3.3, 0.9635, 3.3, 1.0769, 0.9233, 1.0802], 'spans': [{'offset': 127615, 'length': 45}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access_use#cc-zero', 'polygon': [0.1333, 9.5616, 0.1333, 5.2242, 0.24, 5.2242, 0.2333, 9.5616], 'spans': [{'offset': 134051, 'length': 74}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT', 'polygon': [0.0233, 9.5583, 0.02, 7.668, 0.1167, 7.668, 0.12, 9.5583], 'spans': [{'offset': 134126, 'length': 33}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.4133, 9.445, 2.1333, 9.445, 2.1333, 9.675, 1.41, 9.6683], 'spans': [{'offset': 130727, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.95, 9.525, 1.4067, 9.525, 1.4067, 9.6216, 0.95, 9.6183], 'spans': [{'offset': 130714, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': 'Eight Hours Bill.', 'polygon': [3.8933, 0.6634, 4.9467, 0.6601, 4.9467, 0.8001, 3.8933, 0.8068], 'spans': [{'offset': 127588, 'length': 17}]}
Excluded due to y_range or header_y_range: {'content': '[JULY 11', 'polygon': [5.23, 0.6668, 5.7633, 0.6634, 5.7633, 0.8068, 5.23, 0.8101], 'spans': [{'offset': 127606, 'length': 8}]}
Excluded due to y_range or header_y_range: {'content': 'pay as is paid in the towns. That is the way to', 'polygon': [3.3667, 0.9602, 5.7767, 0.9602, 5.7767, 1.0869, 3.3667, 1.0835], 'spans': [{'offset': 130773, 'length': 47}]}
Excluded due to y_range or header_y_range: {'content': 'Original from', 'polygon': [4.3633, 9.4716, 4.87, 9.4716, 4.87, 9.565, 4.3633, 9.565], 'spans': [{'offset': 130734, 'length': 13}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA', 'polygon': [3.9333, 9.575, 5.2967, 9.575, 5.2967, 9.685, 3.9333, 9.685], 'spans': [{'offset': 130748, 'length': 24}]}
Excluded due to y_range or header_y_range: {'content': 'Eight Hours Bill.', 'polygon': [1.4871, 0.6568, 2.5307, 0.6568, 2.534, 0.8035, 1.4871, 0.8068], 'spans': [{'offset': 134316, 'length': 17}]}
Excluded due to y_range or header_y_range: {'content': '[HOUSE.]', 'polygon': [2.8741, 0.6634, 3.511, 0.6634, 3.511, 0.8135, 2.8741, 0.8135], 'spans': [{'offset': 134334, 'length': 8}]}
Excluded due to y_range or header_y_range: {'content': '1901.]', 'polygon': [0.7635, 0.6768, 1.1336, 0.6734, 1.127, 0.8135, 0.7669, 0.8068], 'spans': [{'offset': 134343, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'taxation heaped upon them, and they will', 'polygon': [0.7602, 0.9602, 3.1409, 0.9602, 3.1409, 1.0835, 0.7602, 1.0835], 'spans': [{'offset': 134350, 'length': 40}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT / https://hdl.handle.net/2027/uc1.32106019788238', 'polygon': [0.02, 9.555, 0.02, 4.7975, 0.1167, 4.7975, 0.1167, 9.555], 'spans': [{'offset': 140613, 'length': 82}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.13, 9.5683, 0.1334, 5.2509, 0.2367, 5.2509, 0.2301, 9.5683], 'spans': [{'offset': 140696, 'length': 74}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.4204, 9.445, 2.1206, 9.445, 2.1172, 9.6717, 1.4171, 9.6683], 'spans': [{'offset': 140567, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9403, 9.525, 1.397, 9.5283, 1.3937, 9.6216, 0.9403, 9.6183], 'spans': [{'offset': 140554, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': 'Eight Hours Bill.', 'polygon': [3.9177, 0.6601, 4.9647, 0.6568, 4.9647, 0.8001, 3.9177, 0.8068], 'spans': [{'offset': 137406, 'length': 17}]}
Excluded due to y_range or header_y_range: {'content': '321', 'polygon': [5.3681, 0.6734, 5.5849, 0.6734, 5.5815, 0.7935, 5.3681, 0.7901], 'spans': [{'offset': 137424, 'length': 3}]}
Excluded due to y_range or header_y_range: {'content': 'has been said against these settlers treating', 'polygon': [3.2275, 0.9602, 5.6049, 0.9702, 5.6049, 1.0835, 3.2275, 1.0668], 'spans': [{'offset': 137428, 'length': 45}]}
Excluded due to y_range or header_y_range: {'content': 'Original from', 'polygon': [4.3345, 9.475, 4.8413, 9.475, 4.8413, 9.565, 4.3345, 9.565], 'spans': [{'offset': 140574, 'length': 13}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA', 'polygon': [3.9011, 9.5783, 5.2548, 9.5783, 5.2548, 9.685, 3.9011, 9.6883], 'spans': [{'offset': 140588, 'length': 24}]}
Excluded due to y_range or header_y_range: {'content': '322', 'polygon': [0.8234, 0.6067, 1.0334, 0.6034, 1.0334, 0.7234, 0.8201, 0.7234], 'spans': [{'offset': 140899, 'length': 3}]}
Excluded due to y_range or header_y_range: {'content': 'Eight Hours Bill.', 'polygon': [1.4268, 0.6034, 2.4802, 0.6034, 2.4802, 0.7434, 1.4268, 0.7467], 'spans': [{'offset': 140903, 'length': 17}]}
Excluded due to y_range or header_y_range: {'content': '[HOUSE.]', 'polygon': [2.9303, 0.6167, 3.577, 0.6167, 3.577, 0.7534, 2.9303, 0.7534], 'spans': [{'offset': 140921, 'length': 8}]}
Excluded due to y_range or header_y_range: {'content': "who, after many years' struggle in trying to", 'polygon': [0.8234, 0.9101, 3.197, 0.9134, 3.197, 1.0267, 0.8234, 1.0234], 'spans': [{'offset': 140957, 'length': 44}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT / https://hdl.handle.net/2027/uc1.32106019788238', 'polygon': [0.0167, 9.5339, 0.0167, 4.9236, 0.1133, 4.9236, 0.1133, 9.5339], 'spans': [{'offset': 144263, 'length': 82}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.1267, 9.5405, 0.13, 5.367, 0.23, 5.367, 0.2234, 9.5405], 'spans': [{'offset': 144188, 'length': 74}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.3768, 9.4205, 2.0502, 9.4205, 2.0502, 9.6506, 1.3768, 9.6472], 'spans': [{'offset': 144142, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9134, 9.5072, 1.3535, 9.5072, 1.3535, 9.5972, 0.9134, 9.5906], 'spans': [{'offset': 144129, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': 'Eight Hours Bill.', 'polygon': [3.847, 0.6067, 4.8838, 0.6034, 4.8838, 0.7434, 3.847, 0.75], 'spans': [{'offset': 140930, 'length': 17}]}
Excluded due to y_range or header_y_range: {'content': '[JULY 11', 'polygon': [5.1405, 0.61, 5.6039, 0.6067, 5.6039, 0.7467, 5.1405, 0.7467], 'spans': [{'offset': 140948, 'length': 8}]}
Excluded due to y_range or header_y_range: {'content': 'seasons when it is quite impossible without', 'polygon': [3.2736, 0.9067, 5.6072, 0.9067, 5.6072, 1.0234, 3.2736, 1.0234], 'spans': [{'offset': 144346, 'length': 43}]}
Excluded due to y_range or header_y_range: {'content': 'Original from', 'polygon': [4.1937, 9.4539, 4.6838, 9.4572, 4.6804, 9.5439, 4.1937, 9.5405], 'spans': [{'offset': 144149, 'length': 13}]}
Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA', 'polygon': [3.7804, 9.5539, 5.0938, 9.5505, 5.0938, 9.6572, 3.7804, 9.6606], 'spans': [{'offset': 144163, 'length': 24}]}
Excluded due to y_range or header_y_range: {'content': 'Eight Hours Bill.', 'polygon': [1.5267, 0.7201, 2.5567, 0.7201, 2.56, 0.8568, 1.5267, 0.8635], 'spans': [{'offset': 148023, 'length': 17}]}
Excluded due to y_range or header_y_range: {'content': '[HOUSE.]', 'polygon': [2.9133, 0.7201, 3.5633, 0.7201, 3.5633, 0.8701, 2.9133, 0.8701], 'spans': [{'offset': 148041, 'length': 8}]}
Excluded due to y_range or header_y_range: {'content': '1901.]', 'polygon': [0.8067, 0.7301, 1.17, 0.7301, 1.1667, 0.8635, 0.8067, 0.8635], 'spans': [{'offset': 148016, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.1333, 9.5616, 0.1367, 5.2176, 0.24, 5.2176, 0.2333, 9.5616], 'spans': [{'offset': 152685, 'length': 74}]}
Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-02-03 07:27 GMT', 'polygon': [0.0233, 9.5583, 0.02, 7.668, 0.1167, 7.668, 0.12, 9.5583], 'spans': [{'offset': 154422, 'length': 33}]}
Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.43, 9.4416, 2.14, 9.4416, 2.1367, 9.675, 1.4267, 9.665], 'spans': [{'offset': 154376, 'length': 6}]}
Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.95, 9.525, 1.41, 9.5283, 1.4067, 9.625, 0.95, 9.6216], 'spans': [{'offset': 154363, 'length': 12}]}
Excluded due to y_range or header_y_range: {'content': 'Eight Hours Bill.', 'polygon': [3.9567, 0.7201, 5, 0.7168, 5, 0.8568, 3.9567, 0.8635], 'spans': [{'offset': 148050, 'length': 17}]}
Excluded due to y_range or header_y_range: {'content': '323', 'polygon': [5.4333, 0.7268, 5.65, 0.7268, 5.65, 0.8435, 5.4333, 0.8435], 'spans': [{'offset': 148068, 'length': 3}]}
