2024-10-03 15:39:08,654 - INFO - Excluded strings: ['<!-- FigureContent="Stores.', '" Per" -->', '<!-- PageHeader="Imperial Honours.', 'http://www.hathitrust.org/access use#cc-zero', 'http://www.hathitrust. org/access use#cc-zero', 'org/access', 'use#cc-zero', '/'], Excluded patterns: ['http[s]?://(?:[a-zA-Z]|[0-9]|[$-_@.&+]|[!*\\\\(\\\\),]|(?:%[0-9a-fA-F][0-9a-fA-F]))+', '<!--\\s*[a-zA-Z]+\\s*="[^"]*"\\s*-->']
2024-10-03 15:39:10,039 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT / https://hdl.handle.net/2027/uc1. 32106019788253', 'polygon': [0.0167, 9.7144, 0.0167, 5.0006, 0.1167, 5.0006, 0.1167, 9.7144], 'spans': [{'offset': 598832, 'length': 83}]}
2024-10-03 15:39:10,039 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.13, 9.7244, 0.1334, 5.4573, 0.2368, 5.4573, 0.2301, 9.7244], 'spans': [{'offset': 598917, 'length': 74}]}
2024-10-03 15:39:10,039 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.3872, 9.6011, 2.0974, 9.6011, 2.0941, 9.8278, 1.3838, 9.8244], 'spans': [{'offset': 598762, 'length': 6}]}
2024-10-03 15:39:10,039 - INFO - Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9337, 9.6844, 1.3872, 9.6844, 1.3872, 9.7744, 0.9337, 9.7711], 'spans': [{'offset': 598749, 'length': 12}]}
2024-10-03 15:39:10,039 - INFO - Excluded due to y_range or header_y_range: {'content': 'Supply.', 'polygon': [4.1682, 0.7401, 4.6184, 0.7468, 4.6184, 0.8868, 4.1649, 0.8834], 'spans': [{'offset': 592954, 'length': 7}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[SEPT. 24" -->', 'polygon': [5.1886, 0.7434, 5.7654, 0.7401, 5.7654, 0.8768, 5.1886, 0.8801], 'spans': [{'offset': 592963, 'length': 31}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.2882, 9.6278, 4.7818, 9.6278, 4.7818, 9.7178, 4.2882, 9.7178], 'spans': [{'offset': 598770, 'length': 30}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.8614, 9.7278, 5.1919, 9.7278, 5.1919, 9.8378, 3.8614, 9.8378], 'spans': [{'offset': 598801, 'length': 29}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [2.771, 0.75, 3.4179, 0.75, 3.4179, 0.9001, 2.771, 0.9034], 'spans': [{'offset': 599634, 'length': 30}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Supply." -->', 'polygon': [1.6739, 0.7534, 2.1208, 0.7567, 2.1208, 0.9001, 1.6739, 0.8967], 'spans': [{'offset': 599603, 'length': 29}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="1901.]" -->', 'polygon': [0.6536, 0.76, 1.0304, 0.7567, 1.027, 0.9001, 0.6536, 0.8967], 'spans': [{'offset': 599573, 'length': 28}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT / https://hdl.handle.net/2027/uc1.32106019788253', 'polygon': [0.0167, 9.7005, 0.0167, 4.9903, 0.1134, 4.9903, 0.1167, 9.7005], 'spans': [{'offset': 605911, 'length': 82}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.13, 9.7105, 0.1334, 5.4403, 0.2334, 5.4403, 0.2301, 9.7105], 'spans': [{'offset': 605836, 'length': 74}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.3838, 9.5872, 2.0974, 9.5872, 2.0941, 9.8172, 1.3838, 9.8106], 'spans': [{'offset': 605766, 'length': 6}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9303, 9.6672, 1.3838, 9.6705, 1.3838, 9.7639, 0.9303, 9.7606], 'spans': [{'offset': 605753, 'length': 12}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="675" -->', 'polygon': [5.2786, 0.75, 5.5054, 0.7467, 5.5054, 0.8634, 5.2786, 0.8667], 'spans': [{'offset': 599675, 'length': 25}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': 'Supply.', 'polygon': [4.1248, 0.75, 4.5783, 0.7534, 4.575, 0.8967, 4.1248, 0.8901], 'spans': [{'offset': 599666, 'length': 7}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.2816, 9.6039, 4.7884, 9.6072, 4.7851, 9.7139, 4.2816, 9.7139], 'spans': [{'offset': 605774, 'length': 30}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.8614, 9.7172, 5.1919, 9.7172, 5.1919, 9.8239, 3.8614, 9.8239], 'spans': [{'offset': 605805, 'length': 29}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [2.9405, 0.6734, 3.5807, 0.6734, 3.5807, 0.8234, 2.9405, 0.8234], 'spans': [{'offset': 606594, 'length': 30}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="676" -->', 'polygon': [0.8268, 0.68, 1.0602, 0.68, 1.0569, 0.8, 0.8235, 0.8034], 'spans': [{'offset': 606536, 'length': 25}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Supply." -->', 'polygon': [1.7737, 0.6834, 2.2204, 0.6867, 2.2204, 0.83, 1.7737, 0.8234], 'spans': [{'offset': 606563, 'length': 29}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': "Agent-General's pro-Boer utterances were unbe-", 'polygon': [0.8335, 0.9834, 3.2139, 0.9834, 3.2139, 1.1034, 0.8335, 1.1067], 'spans': [{'offset': 606646, 'length': 46}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT / https://hdl.handle.net/2027/uc1.32106019788253', 'polygon': [0.0167, 9.7005, 0.0167, 5.0136, 0.1134, 5.0136, 0.1167, 9.7005], 'spans': [{'offset': 612852, 'length': 82}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access\\_use#cc-zero', 'polygon': [0.1267, 9.7105, 0.13, 5.457, 0.2367, 5.457, 0.23, 9.7105], 'spans': [{'offset': 612936, 'length': 75}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.3936, 9.5839, 2.0871, 9.5839, 2.0871, 9.8139, 1.3936, 9.8106], 'spans': [{'offset': 609756, 'length': 6}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9268, 9.6672, 1.3803, 9.6705, 1.3803, 9.7639, 0.9268, 9.7606], 'spans': [{'offset': 609743, 'length': 12}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': 'Supply.', 'polygon': [4.1941, 0.6767, 4.6442, 0.6867, 4.6409, 0.83, 4.1908, 0.82], 'spans': [{'offset': 606626, 'length': 7}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': '[SEPT. 24', 'polygon': [5.1243, 0.6834, 5.691, 0.6834, 5.691, 0.8167, 5.1243, 0.8167], 'spans': [{'offset': 606635, 'length': 9}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': 'had assailed the character of the Agent-General', 'polygon': [3.2839, 0.9834, 5.7011, 0.9867, 5.7011, 1.1067, 3.2839, 1.1001], 'spans': [{'offset': 609826, 'length': 47}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.2575, 9.6072, 4.7675, 9.6072, 4.7675, 9.7139, 4.2575, 9.7172], 'spans': [{'offset': 609764, 'length': 30}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.8474, 9.7239, 5.1776, 9.7239, 5.1776, 9.8239, 3.8474, 9.8239], 'spans': [{'offset': 609795, 'length': 29}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Supply." -->', 'polygon': [1.7038, 0.7034, 2.1506, 0.71, 2.1473, 0.8567, 1.7038, 0.85], 'spans': [{'offset': 620156, 'length': 29}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="1901.]" -->', 'polygon': [0.7002, 0.7134, 1.0703, 0.71, 1.0636, 0.8534, 0.7002, 0.84], 'spans': [{'offset': 613899, 'length': 28}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [2.8041, 0.7234, 3.451, 0.72, 3.451, 0.85, 2.8041, 0.8534], 'spans': [{'offset': 620124, 'length': 30}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT / https://hdl.handle.net/2027/uc1.32106019788253', 'polygon': [0.0167, 9.6972, 0.0167, 5.0036, 0.1134, 5.0036, 0.1134, 9.6972], 'spans': [{'offset': 620263, 'length': 82}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access\\_use#cc-zero', 'polygon': [0.1267, 9.7072, 0.1334, 5.4503, 0.2367, 5.4503, 0.2267, 9.7072], 'spans': [{'offset': 620187, 'length': 75}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.3971, 9.5839, 2.0939, 9.5839, 2.0906, 9.8172, 1.3971, 9.8139], 'spans': [{'offset': 619996, 'length': 6}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9336, 9.6672, 1.3837, 9.6739, 1.3837, 9.7639, 0.9336, 9.7572], 'spans': [{'offset': 619983, 'length': 12}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="677" -->', 'polygon': [5.3281, 0.71, 5.5349, 0.7134, 5.5349, 0.83, 5.3248, 0.83], 'spans': [{'offset': 620066, 'length': 25}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Supply." -->', 'polygon': [4.1678, 0.71, 4.6113, 0.7134, 4.6113, 0.8567, 4.1678, 0.8534], 'spans': [{'offset': 620093, 'length': 29}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.2712, 9.6172, 4.7713, 9.6172, 4.7713, 9.7072, 4.2712, 9.7039], 'spans': [{'offset': 620004, 'length': 30}]}
2024-10-03 15:39:10,040 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.8511, 9.7172, 5.1881, 9.7172, 5.1881, 9.8239, 3.8511, 9.8239], 'spans': [{'offset': 620035, 'length': 29}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [2.9367, 0.61, 3.59, 0.6067, 3.59, 0.7633, 2.9367, 0.7667], 'spans': [{'offset': 620924, 'length': 30}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="678" -->', 'polygon': [0.8767, 0.62, 1.1, 0.6167, 1.0967, 0.7433, 0.8733, 0.74], 'spans': [{'offset': 620864, 'length': 25}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Supply. ." -->', 'polygon': [1.79, 0.6167, 2.35, 0.6167, 2.35, 0.77, 1.79, 0.7667], 'spans': [{'offset': 620891, 'length': 31}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': 'he believed to be right-referred to the Agent-', 'polygon': [0.8767, 0.92, 3.25, 0.9233, 3.25, 1.0433, 0.8767, 1.0367], 'spans': [{'offset': 620975, 'length': 46}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.1267, 9.6967, 0.13, 5.4033, 0.2367, 5.4033, 0.23, 9.6967], 'spans': [{'offset': 626828, 'length': 74}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT /', 'polygon': [0.0133, 9.6967, 0.01, 7.58, 0.1233, 7.58, 0.1267, 9.6967], 'spans': [{'offset': 626904, 'length': 35}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.4067, 9.57, 2.1067, 9.5733, 2.1033, 9.8, 1.4033, 9.79], 'spans': [{'offset': 626710, 'length': 6}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.94, 9.65, 1.39, 9.6533, 1.39, 9.75, 0.94, 9.7467], 'spans': [{'offset': 626697, 'length': 12}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': 'Supply.', 'polygon': [4.1367, 0.6167, 4.5833, 0.6233, 4.58, 0.7667, 4.1367, 0.76], 'spans': [{'offset': 620956, 'length': 7}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': '[SEPT. 24', 'polygon': [5.1467, 0.62, 5.7467, 0.6167, 5.7467, 0.7633, 5.1467, 0.7667], 'spans': [{'offset': 620964, 'length': 9}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': 'B. d.', 'polygon': [5.2633, 0.9367, 5.5267, 0.9267, 5.53, 1.01, 5.2633, 1.0167], 'spans': [{'offset': 623841, 'length': 5}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.3, 9.6, 4.8033, 9.6, 4.8033, 9.6933, 4.3, 9.6933], 'spans': [{'offset': 626718, 'length': 30}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.88, 9.7033, 5.22, 9.7033, 5.2233, 9.81, 3.88, 9.81], 'spans': [{'offset': 626749, 'length': 29}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Supply." -->', 'polygon': [1.67, 0.6234, 2.1233, 0.63, 2.1233, 0.7767, 1.6667, 0.7734], 'spans': [{'offset': 627670, 'length': 29}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [2.7733, 0.6267, 3.42, 0.6234, 3.42, 0.77, 2.7733, 0.7734], 'spans': [{'offset': 627701, 'length': 30}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="1901.]" -->', 'polygon': [0.64, 0.6334, 1.0067, 0.6367, 1.0067, 0.7834, 0.6367, 0.78], 'spans': [{'offset': 627640, 'length': 28}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': 'something by not introducing linotypes last', 'polygon': [0.62, 0.9334, 3.03, 0.9334, 3.03, 1.0501, 0.62, 1.0534], 'spans': [{'offset': 627768, 'length': 43}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT / https://hdl.handle.net/2027/uc1.32106019788253', 'polygon': [0.0167, 9.7105, 0.0167, 4.9703, 0.1167, 4.9703, 0.1167, 9.7105], 'spans': [{'offset': 633845, 'length': 82}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CC0) / http://www.hathitrust.org/access use#cc-zero', 'polygon': [0.1267, 9.7072, 0.1333, 5.417, 0.2367, 5.417, 0.23, 9.7072], 'spans': [{'offset': 633770, 'length': 74}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google', 'polygon': [1.4133, 9.5839, 2.1067, 9.5839, 2.1033, 9.8106, 1.4133, 9.8072], 'spans': [{'offset': 633700, 'length': 6}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': 'Digitized by', 'polygon': [0.9367, 9.6639, 1.3867, 9.6672, 1.3867, 9.7639, 0.9367, 9.7606], 'spans': [{'offset': 633687, 'length': 12}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': '679" -->', 'polygon': [5.2667, 0.6267, 5.5067, 0.6234, 5.5033, 0.7467, 5.2633, 0.7467], 'spans': [{'offset': 627758, 'length': 8}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Supply.', 'polygon': [4.12, 0.6267, 4.5733, 0.6267, 4.5733, 0.77, 4.1167, 0.77], 'spans': [{'offset': 627733, 'length': 24}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': 'South Sea Islands came in under the printing', 'polygon': [3.0833, 0.9301, 5.4933, 0.9301, 5.4933, 1.0501, 3.0833, 1.0467], 'spans': [{'offset': 630773, 'length': 44}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.3, 9.6139, 4.8067, 9.6139, 4.8067, 9.7072, 4.3, 9.7072], 'spans': [{'offset': 633708, 'length': 30}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.88, 9.7172, 5.22, 9.7172, 5.2233, 9.8239, 3.88, 9.8239], 'spans': [{'offset': 633739, 'length': 29}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="680" -->', 'polygon': [0.9769, 0.6301, 1.2137, 0.6301, 1.217, 0.7535, 0.9736, 0.7502], 'spans': [{'offset': 633993, 'length': 25}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Supply." -->', 'polygon': [1.9072, 0.6368, 2.3606, 0.6435, 2.3573, 0.7868, 1.9072, 0.7802], 'spans': [{'offset': 634020, 'length': 29}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': 'returning it ? It would simply be putting the', 'polygon': [0.9836, 0.9402, 3.3542, 0.9469, 3.3542, 1.0669, 0.9836, 1.0536], 'spans': [{'offset': 634147, 'length': 45}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT /', 'polygon': [0.02, 9.6555, 0.02, 7.5484, 0.1167, 7.5484, 0.12, 9.6555], 'spans': [{'offset': 637306, 'length': 35}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': 'Creative Commons Zero (CCO) /', 'polygon': [0.13, 9.6655, 0.13, 7.8518, 0.2334, 7.8518, 0.2301, 9.6655], 'spans': [{'offset': 637343, 'length': 29}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': 'Google" -->', 'polygon': [1.4271, 9.5388, 2.1206, 9.5388, 2.1172, 9.7722, 1.4237, 9.7655], 'spans': [{'offset': 640398, 'length': 11}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Digitized by', 'polygon': [0.9369, 9.6222, 1.397, 9.6255, 1.3937, 9.7189, 0.9369, 9.7189], 'spans': [{'offset': 640368, 'length': 29}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [3.0975, 0.6501, 3.7477, 0.6468, 3.7477, 0.7968, 3.0975, 0.8002], 'spans': [{'offset': 634051, 'length': 30}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Supply." -->', 'polygon': [4.2478, 0.6501, 4.6946, 0.6535, 4.6946, 0.7968, 4.2478, 0.7968], 'spans': [{'offset': 634083, 'length': 29}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[SEPT. 24" -->', 'polygon': [5.2481, 0.6535, 5.8416, 0.6535, 5.8416, 0.7968, 5.2481, 0.7968], 'spans': [{'offset': 634114, 'length': 31}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': 'It was wrong to get a work like that printed at', 'polygon': [3.4443, 0.9469, 5.8416, 0.9469, 5.8416, 1.0702, 3.4443, 1.0636], 'spans': [{'offset': 637386, 'length': 47}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageFooter="Original from', 'polygon': [4.3312, 9.5722, 4.8413, 9.5722, 4.8413, 9.6622, 4.3312, 9.6655], 'spans': [{'offset': 640411, 'length': 30}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': 'UNIVERSITY OF CALIFORNIA" -->', 'polygon': [3.9044, 9.6722, 5.2581, 9.6722, 5.2581, 9.7822, 3.9044, 9.7856], 'spans': [{'offset': 640442, 'length': 29}]}
2024-10-03 15:39:10,041 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="[HOUSE.]" -->', 'polygon': [2.7069, 0.66, 3.3403, 0.6533, 3.3436, 0.8033, 2.7069, 0.81], 'spans': [{'offset': 641249, 'length': 30}]}
2024-10-03 15:39:10,042 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageHeader="Supply." -->', 'polygon': [1.6068, 0.6767, 2.0535, 0.6767, 2.0535, 0.82, 1.6068, 0.8167], 'spans': [{'offset': 641218, 'length': 29}]}
2024-10-03 15:39:10,042 - INFO - Excluded due to y_range or header_y_range: {'content': '<!-- PageNumber="1901.]" -->', 'polygon': [0.6167, 0.7, 0.9734, 0.6967, 0.9701, 0.83, 0.6167, 0.83], 'spans': [{'offset': 641188, 'length': 28}]}
2024-10-03 15:39:10,042 - INFO - Excluded due to y_range or header_y_range: {'content': '£13,000. He might also state that the Govern-', 'polygon': [0.6001, 1, 2.9869, 0.97, 2.9903, 1.08, 0.6034, 1.1167], 'spans': [{'offset': 641294, 'length': 45}]}
2024-10-03 15:39:10,042 - INFO - Excluded due to y_range or header_y_range: {'content': 'Generated on 2024-04-28 23:23 GMT /', 'polygon': [0.0167, 9.6867, 0.0167, 7.5933, 0.1167, 7.5933, 0.1167, 9.6867], 'spans': [{'offset': 647474, 'length': 35}]}
